155,Mitteldeutscher BC,https://basketball.realgm.com/international/league/15/German-BBL/team/155/Mitteldeutscher-BC
67,Buducnost,https://basketball.realgm.com/international/league/18/Adriatic-League-Liga-ABA/team/67/Buducnost
1075,Guaiqueries,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/1075/Guaiqueries
549,CEZ Nymburk,https://basketball.realgm.com/international/league/2/Eurocup/team/549/CEZ-Nymburk
839,Korihait,https://basketball.realgm.com/international/league/37/Finnish-Korisliiga/team/839/Korihait
62,JDA Dijon Basket,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/62/JDA-Dijon-Basket
1585,Hebeisen White Wings Hanau,https://basketball.realgm.com/international/league/101/German-Pro-B/team/1585/Hebeisen-White-Wings-Hanau
1415,Bayer Giants Leverkusen,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1415/Bayer-Giants-Leverkusen
1371,BG Goettingen,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1371/BG-Goettingen
1378,ETB Wohnbau Baskets Essen,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1378/ETB-Wohnbau-Baskets-Essen
214,Chalon-Sur-Saone,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/214/Chalon-Sur-Saone
188,Norrkoping,https://basketball.realgm.com/international/league/3/Eurochallenge/team/188/Norrkoping
682,MHP RIESEN Ludwigsburg,https://basketball.realgm.com/international/league/15/German-BBL/team/682/MHP-RIESEN-Ludwigsburg
687,s.Oliver Baskets,https://basketball.realgm.com/international/league/15/German-BBL/team/687/sOliver-Baskets
1025,BK Inter Bratislava,https://basketball.realgm.com/international/league/24/Czech-NBL/team/1025/BK-Inter-Bratislava
476,Ionikos Nikaias BC,https://basketball.realgm.com/international/league/2/Eurocup/team/476/Ionikos-Nikaias-BC
678,Fraport Skyliners,https://basketball.realgm.com/international/league/15/German-BBL/team/678/Fraport-Skyliners
1706,Sixt Primorska,https://basketball.realgm.com/international/league/17/Slovenian-SKL/team/1706/Sixt-Primorska
1706,Sixt Primorska,https://basketball.realgm.com/international/league/17/Slovenian-SKL/team/1706/Sixt-Primorska
794,JL Bourg-en-Bresse,https://basketball.realgm.com/international/league/50/French-LNB-Pro-B/team/794/JL-Bourg-en-Bresse
1858,Legia Warszawa,https://basketball.realgm.com/international/league/21/Polish-TBL/team/1858/Legia-Warszawa
747,Polpharma Starogard Gdanski,https://basketball.realgm.com/international/league/21/Polish-TBL/team/747/Polpharma-Starogard-Gdanski
825,Boras Basket,https://basketball.realgm.com/international/league/32/Swedish-Basketligan/team/825/Boras-Basket
687,s.Oliver Baskets,https://basketball.realgm.com/international/league/15/German-BBL/team/687/sOliver-Baskets
798,Le Portel,https://basketball.realgm.com/international/league/50/French-LNB-Pro-B/team/798/Le-Portel
684,Walter Tigers Tubingen,https://basketball.realgm.com/international/league/15/German-BBL/team/684/Walter-Tigers-Tubingen
1022,Turi Svitavy,https://basketball.realgm.com/international/league/24/Czech-NBL/team/1022/Turi-Svitavy
1024,SLUNETA Usti nad Labem,https://basketball.realgm.com/international/league/24/Czech-NBL/team/1024/SLUNETA-Usti-nad-Labem
683,Phoenix Hagen,https://basketball.realgm.com/international/league/15/German-BBL/team/683/Phoenix-Hagen
893,Pecsi VSK-Veolia,https://basketball.realgm.com/international/league/28/Hungarian-NBIA/team/893/Pecsi-VSK-Veolia
893,Pecsi VSK-Veolia,https://basketball.realgm.com/international/league/28/Hungarian-NBIA/team/893/Pecsi-VSK-Veolia
307,Wellington Saints,https://basketball.realgm.com/international/league/75/New-Zealand-NBL/team/307/Wellington-Saints
407,New Zealand,https://basketball.realgm.com/international/league/5/Australian-NBL/team/407/New-Zealand
331,Leones de Ponce,https://basketball.realgm.com/international/league/62/Puerto-Rican-BSN/team/331/Leones-de-Ponce
1415,Bayer Giants Leverkusen,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1415/Bayer-Giants-Leverkusen
827,Jamtland Basket,https://basketball.realgm.com/international/league/32/Swedish-Basketligan/team/827/Jamtland-Basket
109,Brose Baskets Bamberg,https://basketball.realgm.com/international/league/15/German-BBL/team/109/Brose-Baskets-Bamberg
1585,Hebeisen White Wings Hanau,https://basketball.realgm.com/international/league/101/German-Pro-B/team/1585/Hebeisen-White-Wings-Hanau
1975,Wiha Panthers Schwenningen,https://basketball.realgm.com/international/league/101/German-Pro-B/team/1975/Wiha-Panthers-Schwenningen
1072,Toros,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/1072/Toros
5,EA7 Emporio Armani Milano,https://basketball.realgm.com/international/league/6/Italian-Lega-Basket-Serie-A/team/5/EA7-Emporio-Armani-Milano
5,EA7 Emporio Armani Milano,https://basketball.realgm.com/international/league/6/Italian-Lega-Basket-Serie-A/team/5/EA7-Emporio-Armani-Milano
214,Chalon-Sur-Saone,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/214/Chalon-Sur-Saone
1531,Baunach Young Pikes,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1531/Baunach-Young-Pikes
1664,Scanplus Baskets Elchingen,https://basketball.realgm.com/international/league/101/German-Pro-B/team/1664/Scanplus-Baskets-Elchingen
1178,Science City Jena,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1178/Science-City-Jena
1219,Residence Walferdange,https://basketball.realgm.com/international/league/92/Luxembourg-Total-League/team/1219/Residence-Walferdange
214,Chalon-Sur-Saone,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/214/Chalon-Sur-Saone
1261,KFUM Nassjo Basket,https://basketball.realgm.com/international/league/32/Swedish-Basketligan/team/1261/KFUM-Nassjo-Basket
684,Walter Tigers Tubingen,https://basketball.realgm.com/international/league/15/German-BBL/team/684/Walter-Tigers-Tubingen
686,Medi Bayreuth,https://basketball.realgm.com/international/league/15/German-BBL/team/686/Medi-Bayreuth
708,Umana Venezia,https://basketball.realgm.com/international/league/6/Italian-Lega-Basket-Serie-A/team/708/Umana-Venezia
708,Umana Venezia,https://basketball.realgm.com/international/league/6/Italian-Lega-Basket-Serie-A/team/708/Umana-Venezia
1451,Santeros de Aguada,https://basketball.realgm.com/international/league/80/Liga-Sudamericana/team/1451/Santeros-de-Aguada
162,Orleans Loiret Basket,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/162/Orleans-Loiret-Basket
797,Fos Sur Mer,https://basketball.realgm.com/international/league/50/French-LNB-Pro-B/team/797/Fos-Sur-Mer
685,Giessen 46ers,https://basketball.realgm.com/international/league/15/German-BBL/team/685/Giessen-46ers
1477,Canterbury Rams,https://basketball.realgm.com/international/league/75/New-Zealand-NBL/team/1477/Canterbury-Rams
304,Nelson Giants,https://basketball.realgm.com/international/league/75/New-Zealand-NBL/team/304/Nelson-Giants
555,Sydney,https://basketball.realgm.com/international/league/5/Australian-NBL/team/555/Sydney
1073,Llaneros Gaiteros,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/1073/Llaneros-Gaiteros
649,Delteco GBC,https://basketball.realgm.com/international/league/4/Spanish-ACB/team/649/Delteco-GBC
89,ASVEL Lyon-Villeurbanne,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/89/ASVEL-Lyon-Villeurbanne
169,Ratiopharm Ulm,https://basketball.realgm.com/international/league/15/German-BBL/team/169/Ratiopharm-Ulm
186,ADA Blois Basket,https://basketball.realgm.com/international/league/96/French-NM1/team/186/ADA-Blois-Basket
62,JDA Dijon Basket,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/62/JDA-Dijon-Basket
529,Bucaneros,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/529/Bucaneros
67,Buducnost,https://basketball.realgm.com/international/league/18/Adriatic-League-Liga-ABA/team/67/Buducnost
683,Phoenix Hagen,https://basketball.realgm.com/international/league/15/German-BBL/team/683/Phoenix-Hagen
1376,MLP Academics Heidelberg,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1376/MLP-Academics-Heidelberg
1074,Guaros,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/1074/Guaros
530,Gigantes,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/530/Gigantes
412,Jiangsu Kendia,https://basketball.realgm.com/international/league/40/Chinese-CBA/team/412/Jiangsu-Kendia
410,Cocodrilos,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/410/Cocodrilos
409,Panteras,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/409/Panteras
23,FC Barcelona Lassa,https://basketball.realgm.com/international/league/4/Spanish-ACB/team/23/FC-Barcelona-Lassa
411,Trotamundos,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/411/Trotamundos
411,Trotamundos,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/411/Trotamundos
411,Trotamundos,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/411/Trotamundos
102,Dnipro Dnipropetrovsk,https://basketball.realgm.com/international/league/35/VTB-United-League/team/102/Dnipro-Dnipropetrovsk
6,Hyeres-Toulon,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/6/Hyeres-Toulon
162,Orleans Loiret Basket,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/162/Orleans-Loiret-Basket
529,Bucaneros,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/529/Bucaneros
530,Gigantes,https://basketball.realgm.com/international/league/82/Venezuelan-LPB/team/530/Gigantes
71,Basketball Lowen Braunschweig,https://basketball.realgm.com/international/league/15/German-BBL/team/71/Basketball-Lowen-Braunschweig
1178,Science City Jena,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1178/Science-City-Jena
169,Ratiopharm Ulm,https://basketball.realgm.com/international/league/15/German-BBL/team/169/Ratiopharm-Ulm
727,Olomoucko Prostejov,https://basketball.realgm.com/international/league/3/Eurochallenge/team/727/Olomoucko-Prostejov
338,Galatasaray,https://basketball.realgm.com/international/league/7/Turkish-BSL/team/338/Galatasaray
674,Sidigas Avellino,https://basketball.realgm.com/international/league/6/Italian-Lega-Basket-Serie-A/team/674/Sidigas-Avellino
46,STB Le Havre,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/46/STB-Le-Havre
1532,Helsinki Seagulls,https://basketball.realgm.com/international/league/37/Finnish-Korisliiga/team/1532/Helsinki-Seagulls
1128,Caciques de Humacao,https://basketball.realgm.com/international/league/62/Puerto-Rican-BSN/team/1128/Caciques-de-Humacao
937,San Miguel Beermen,https://basketball.realgm.com/international/league/60/Filipino-PBA/team/937/San-Miguel-Beermen
1190,HydroTruck Radom,https://basketball.realgm.com/international/league/21/Polish-TBL/team/1190/HydroTruck-Radom
674,Sidigas Avellino,https://basketball.realgm.com/international/league/6/Italian-Lega-Basket-Serie-A/team/674/Sidigas-Avellino
1178,Science City Jena,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1178/Science-City-Jena
1178,Science City Jena,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1178/Science-City-Jena
1178,Science City Jena,https://basketball.realgm.com/international/league/94/German-Pro-A/team/1178/Science-City-Jena
216,Nancy Basket,https://basketball.realgm.com/international/league/12/French-Jeep-Elite/team/216/Nancy-Basket
1620,Columbian DYIP,https://basketball.realgm.com/international/league/60/Filipino-PBA/team/1620/Columbian-DYIP
301,San Martin Corrientes,https://basketball.realgm.com/international/league/58/Argentinian-Liga-A/team/301/San-Martin-Corrientes
148,Obras Sanitarias,https://basketball.realgm.com/international/league/58/Argentinian-Liga-A/team/148/Obras-Sanitarias
1126,Istanbul Buyuksehir Belediyesi,https://basketball.realgm.com/international/league/56/Turkish-TBL/team/1126/Istanbul-Buyuksehir-Belediyesi
56,Valencia Basket,https://basketball.realgm.com/international/league/4/Spanish-ACB/team/56/Valencia-Basket
806,Grissin Bon Reggio Emilia,https://basketball.realgm.com/international/league/54/Italian-Serie-A2-Basket/team/806/Grissin-Bon-Reggio-Emilia
