1,2013-05-30,1872,1127,Signing
2,2013-05-30,2729,529,Signing
3,2013-05-30,5516,1127,Exit
4,2013-05-30,33511,825,Signing
5,2013-05-30,33487,832,Signing
6,2013-05-30,205,143,Signing
7,2013-05-29,11650,281,Signing
8,2013-05-29,3840,45,654,Transfer
9,2013-05-29,22741,554,Signing
10,2013-05-29,5913,327,Signing
11,2013-05-29,40550,983,Signing
12,2013-05-28,13729,1128,Exit
13,2013-05-28,11607,537,Exit
14,2013-05-28,18885,1128,Signing
15,2013-05-28,362,327,Exit
16,2013-05-28,26413,944,Signing
17,2013-05-28,30678,282,Signing
18,2013-05-27,30296,1190,Signing
19,2013-05-27,25981,1261,Signing
20,2013-05-27,32451,1190,Signing
21,2013-05-26,26957,695,Signing
22,2013-05-25,8332,1015,Signing
23,2013-05-25,27840,27,Signing
24,2013-05-25,26316,986,Signing
25,2013-05-25,40535,1320,Signing
26,2013-05-25,30699,27,Signing
27,2013-05-25,49573,27,Signing
28,2013-05-25,51298,984,Signing
29,2013-05-25,51299,987,Signing
30,2013-05-25,9216,1129,Signing
31,2013-05-25,6373,251,327,Transfer
32,2013-05-24,6697,982,Signing
33,2013-05-24,8295,490,Signing
34,2013-05-24,16618,989,Signing
35,2013-05-24,40736,983,Signing
36,2013-05-23,1812,127,Signing
37,2013-05-23,1858,537,Signing
38,2013-05-23,40538,984,Signing
39,2013-05-23,40575,986,Signing
40,2013-05-23,51233,982,Signing
41,2013-05-23,51235,988,Signing
42,2013-05-23,42514,1320,Signing
43,2013-05-23,51234,989,Signing
44,2013-05-23,3553,989,Signing
45,2013-05-23,40909,1289,Signing
46,2013-05-23,27901,89,Signing
47,2013-05-22,5790,1107,939,Transfer
48,2013-05-22,9457,1241,Signing
49,2013-05-22,1895,695,Signing
50,2013-05-21,9086,430,Signing
51,2013-05-21,28116,799,Signing
52,2013-05-21,8734,120,Exit
53,2013-05-21,8751,1355,Signing
54,2013-05-21,8877,1355,Signing
55,2013-05-21,29655,1355,Signing
56,2013-05-21,4241,1355,Signing
57,2013-05-20,51013,1028,Signing
58,2013-05-20,17970,327,569,Transfer
59,2013-05-20,1055,327,Exit
60,2013-05-19,2368,1127,Signing
61,2013-05-19,2190,331,Signing
62,2013-05-19,122,23,Signing
63,2013-05-19,814,411,Signing
64,2013-05-19,4083,127,Signing
65,2013-05-19,122,138,Exit
66,2013-05-18,5715,1127,Exit
67,2013-05-18,2359,411,Signing
68,2013-05-18,4086,1320,Signing
69,2013-05-18,12772,989,Signing
70,2013-05-18,22472,988,Signing
71,2013-05-17,44825,213,Signing
72,2013-05-17,11460,530,Signing
73,2013-05-17,29716,828,Signing
74,2013-05-17,44825,1278,Exit
75,2013-05-16,26555,134,Signing
76,2013-05-16,46497,1074,Signing
77,2013-05-16,49133,48,Signing
78,2013-05-16,26544,50,Signing
79,2013-05-16,26544,50,Exit
80,2013-05-16,17744,988,Signing
81,2013-05-16,6933,988,Signing
82,2013-05-16,29695,29,697,Transfer
83,2013-05-16,43760,896,Signing
84,2013-05-16,5268,9,Signing
85,2013-05-16,2053,1128,Exit
86,2013-05-16,43758,896,Signing
87,2013-05-16,30289,67,Signing
88,2013-05-15,20561,537,Signing
89,2013-05-15,11644,537,Signing
90,2013-05-15,2415,569,Signing
91,2013-05-15,8820,986,Signing
92,2013-05-15,50897,190,Signing
93,2013-05-15,2053,1128,Signing
94,2013-05-14,25488,797,Signing
95,2013-05-14,8532,3,Signing
96,2013-05-14,27611,1248,Signing
97,2013-05-13,16103,1075,Signing
98,2013-05-13,3256,677,33,Transfer
99,2013-05-13,3695,1354,Signing
100,2013-05-13,50722,1305,Signing
101,2013-05-13,13361,569,Signing
102,2013-05-12,34253,1310,Signing
103,2013-05-12,50700,1306,Signing
104,2013-05-12,50701,1322,Signing
105,2013-05-12,50702,1310,Signing
106,2013-05-12,41553,1015,Signing
107,2013-05-12,8640,1015,Signing
108,2013-05-12,6778,1015,Signing
109,2013-05-12,6388,1130,Signing
110,2013-05-12,2750,1130,Signing
111,2013-05-12,40223,304,Signing
112,2013-05-12,50703,984,Signing
113,2013-05-12,40580,983,Signing
114,2013-05-12,8711,411,Signing
115,2013-05-12,3484,108,529,Transfer
116,2013-05-12,50714,987,Signing
117,2013-05-12,50713,1246,Signing
118,2013-05-12,26397,987,Signing
119,2013-05-12,20412,439,1130,Transfer
120,2013-05-12,88,1074,Signing
121,2013-05-12,29839,182,Signing
122,2013-05-12,27874,184,Signing
123,2013-05-12,50711,182,Signing
124,2013-05-11,50697,220,Signing
125,2013-05-11,29666,697,150,Transfer
126,2013-05-11,32945,97,Signing
127,2013-05-11,29657,189,150,Transfer
128,2013-05-10,23557,1325,Signing
129,2013-05-10,50610,1130,Signing
130,2013-05-10,463,569,Signing
131,2013-05-09,2065,986,Signing
132,2013-05-09,5506,431,Signing
133,2013-05-09,718,327,Signing
134,2013-05-09,18039,274,797,Transfer
135,2013-05-09,335,1075,Signing
136,2013-05-09,39573,1130,Signing
137,2013-05-08,1897,129,Signing
138,2013-05-08,50501,982,Signing
139,2013-05-08,49571,27,Signing
140,2013-05-08,44801,1277,808,Transfer
141,2013-05-07,11640,9,Signing
142,2013-05-07,27933,31,Signing
143,2013-05-07,50498,693,Signing
144,2013-05-07,41582,48,Signing
145,2013-05-07,50500,307,Signing
146,2013-05-07,40686,982,Signing
147,2013-05-07,40625,983,Signing
148,2013-05-06,3808,196,Signing
149,2013-05-06,31402,697,Signing
150,2013-05-06,1055,327,Signing
151,2013-05-06,10783,161,Signing
152,2013-05-06,44470,790,Signing
153,2013-05-06,2917,161,Signing
