10058,2016-05-30,8638,651,Signing
10059,2016-05-30,99057,1714,Signing
10060,2016-05-30,26802,1537,Signing
10061,2016-05-30,1860,43,Signing
10062,2016-05-30,33127,1418,Signing
10063,2016-05-30,28634,43,Signing
10064,2016-05-29,38672,895,Signing
10065,2016-05-29,32405,1600,Signing
10066,2016-05-28,6421,716,Signing
10067,2016-05-28,39278,401,Signing
10068,2016-05-28,42106,922,Signing
10069,2016-05-28,20949,927,Signing
10070,2016-05-28,25817,1178,Signing
10071,2016-05-28,21467,682,Signing
10072,2016-05-28,74206,1580,Signing
10073,2016-05-28,11497,1570,Signing
10074,2016-05-28,29428,1575,Signing
10075,2016-05-28,41618,683,Signing
10076,2016-05-27,26002,1392,Signing
10077,2016-05-27,43609,835,Signing
10078,2016-05-27,7691,1392,Signing
10079,2016-05-27,81808,825,Signing
10080,2016-05-27,40771,143,Signing
10081,2016-05-27,28367,1532,Signing
10082,2016-05-27,28297,1030,Signing
10083,2016-05-27,42119,793,Signing
10084,2016-05-27,54258,654,Signing
10085,2016-05-27,33073,216,Signing
10086,2016-05-27,79004,1572,Signing
10087,2016-05-27,52136,1342,Signing
10088,2016-05-26,23641,680,Signing
10089,2016-05-26,29680,490,Signing
10090,2016-05-26,26960,490,Signing
10091,2016-05-26,8295,490,Signing
10092,2016-05-26,1812,1004,Signing
10093,2016-05-26,24907,1004,Signing
10094,2016-05-26,26824,1603,Signing
10095,2016-05-26,32413,1605,Signing
10096,2016-05-26,97355,1687,Signing
10097,2016-05-26,39900,1111,Signing
10098,2016-05-26,40079,1111,Signing
10099,2016-05-26,39915,1111,Signing
10100,2016-05-26,44345,927,Signing
10101,2016-05-26,2446,16,Signing
10102,2016-05-26,9408,537,Signing
10103,2016-05-25,52596,189,Signing
10104,2016-05-25,23977,638,Signing
10105,2016-05-25,6595,169,Signing
10106,2016-05-25,43765,459,Signing
10107,2016-05-25,30213,459,Signing
10108,2016-05-25,24928,151,Signing
10109,2016-05-25,25271,579,Signing
10110,2016-05-24,28183,461,Signing
10111,2016-05-24,2914,648,Signing
10112,2016-05-24,72802,1238,1684,Transfer
10113,2016-05-24,29716,877,Signing
10114,2016-05-24,6887,18,Signing
10115,2016-05-24,1139,30,Signing
10116,2016-05-24,82177,1343,Signing
10117,2016-05-24,35548,1752,Signing
10118,2016-05-24,29434,685,Signing
10119,2016-05-24,54215,478,Signing
10120,2016-05-24,29269,58,Signing
10121,2016-05-24,33549,825,Signing
10122,2016-05-24,74817,1600,Signing
10123,2016-05-24,72264,1344,Signing
10124,2016-05-24,52172,1344,Signing
10125,2016-05-24,52137,1342,Signing
10126,2016-05-24,26509,129,Signing
10127,2016-05-24,29407,1665,Signing
10128,2016-05-24,29437,1178,Signing
10129,2016-05-24,43632,1584,Signing
10130,2016-05-23,52334,1238,1684,Transfer
10131,2016-05-23,29426,1371,Signing
10132,2016-05-23,84372,1620,1240,Transfer
10133,2016-05-23,83089,1744,1241,Transfer
10134,2016-05-21,49323,983,Signing
10135,2016-05-21,2359,989,Signing
10136,2016-05-21,16248,1745,Signing
10137,2016-05-21,8556,986,Signing
10138,2016-05-21,22478,985,Signing
10139,2016-05-21,31701,982,Signing
10140,2016-05-21,43131,989,Signing
10141,2016-05-21,33046,654,214,Transfer
10142,2016-05-21,97857,289,Signing
10143,2016-05-21,45733,1239,Signing
10144,2016-05-20,28170,459,Signing
10145,2016-05-20,22856,1575,Signing
10146,2016-05-20,23411,1371,Signing
10147,2016-05-20,33046,654,Signing
10148,2016-05-20,33762,1592,Signing
10149,2016-05-20,33615,840,Signing
10150,2016-05-20,43905,11,1261,Transfer
10151,2016-05-20,27977,1231,Signing
10152,2016-05-20,38939,919,Signing
10153,2016-05-20,38904,915,Signing
10154,2016-05-20,863,791,Signing
10155,2016-05-20,4242,1353,Signing
10156,2016-05-19,1704,270,Signing
10157,2016-05-19,107686,1581,Signing
10158,2016-05-19,29330,687,Signing
10159,2016-05-19,93578,1085,Signing
10160,2016-05-19,41299,1575,Signing
10161,2016-05-19,25183,1028,Signing
10162,2016-05-19,9580,1070,Signing
10163,2016-05-19,12177,56,Signing
10164,2016-05-18,18940,828,Signing
10165,2016-05-18,28940,1966,Signing
10166,2016-05-18,97173,1378,Signing
10167,2016-05-18,29681,695,Signing
10168,2016-05-18,29658,81,Signing
10169,2016-05-18,6229,1085,Signing
10170,2016-05-18,40467,30,Signing
10171,2016-05-17,81444,25,Signing
10172,2016-05-17,26489,1592,Signing
10173,2016-05-17,11638,215,Signing
10174,2016-05-17,52744,215,Signing
10175,2016-05-17,10885,181,Signing
10176,2016-05-17,28716,181,Signing
10177,2016-05-17,30085,274,Signing
10178,2016-05-17,41671,274,Signing
10179,2016-05-17,103251,1278,Signing
10180,2016-05-16,10901,840,Signing
10181,2016-05-16,39408,1025,Signing
10182,2016-05-16,39230,1223,Signing
10183,2016-05-16,98116,1223,Signing
10184,2016-05-16,49596,1223,Signing
10185,2016-05-15,52097,1346,Signing
10186,2016-05-15,2199,529,Signing
10187,2016-05-15,15558,987,Signing
10188,2016-05-15,43631,685,Signing
10189,2016-05-15,30099,1687,Signing
10190,2016-05-13,33310,1392,Signing
10191,2016-05-13,76053,1592,Signing
10192,2016-05-13,1096,569,Signing
10193,2016-05-13,53786,765,172,Transfer
10194,2016-05-13,57736,1378,Signing
10195,2016-05-13,33751,492,Signing
10196,2016-05-13,2300,307,Signing
10197,2016-05-13,30088,1605,Signing
10198,2016-05-13,33543,825,Signing
10199,2016-05-10,1921,794,Signing
10200,2016-05-10,28287,184,Signing
10201,2016-05-10,54557,1397,Signing
10202,2016-05-10,31252,1397,Signing
10203,2016-05-10,81622,1397,Signing
10204,2016-05-10,57717,1415,Signing
10205,2016-05-10,98010,1415,Signing
10206,2016-05-10,21130,685,Signing
10207,2016-05-09,74276,679,Signing
10208,2016-05-09,3030,1392,Signing
10209,2016-05-09,59463,128,Signing
10210,2016-05-07,25952,1100,Signing
10211,2016-05-06,2621,1271,529,Transfer
10212,2016-05-06,7,1390,Signing
10213,2016-05-06,10501,172,Signing
10214,2016-05-06,74212,1575,Signing
10215,2016-05-06,6967,675,Signing
10216,2016-05-06,2379,569,Signing
10217,2016-05-04,18628,708,Signing
10218,2016-05-04,52739,1752,Signing
10219,2016-05-04,52704,1376,Signing
10220,2016-05-04,13171,679,Signing
10221,2016-05-04,33260,685,Signing
10222,2016-05-04,36124,431,Signing
10223,2016-05-04,18090,806,Signing
10224,2016-05-04,52754,1376,Signing
10225,2016-05-03,24781,50,Signing
10226,2016-05-03,3984,680,Signing
10227,2016-05-03,3606,680,Signing
10228,2016-05-03,25222,331,Signing
10229,2016-05-03,74929,155,Signing
10230,2016-05-03,78697,155,Signing
10231,2016-05-03,7819,307,Signing
10232,2016-05-02,1754,1383,380,Transfer
10233,2016-05-02,28310,683,Signing
10234,2016-05-01,93568,1085,Signing
10235,2016-04-30,29782,332,Signing
10236,2016-04-30,29725,807,1039,Transfer
10237,2016-04-30,15767,679,Signing
10238,2016-04-29,8115,1604,28,Transfer
10239,2016-04-29,30601,1246,Signing
10240,2016-04-29,29738,170,Signing
10241,2016-04-28,33169,1663,Signing
10242,2016-04-28,73957,685,Signing
10243,2016-04-28,2680,651,Signing
10244,2016-04-28,31910,539,Signing
10245,2016-04-28,6592,97,Signing
10246,2016-04-28,26993,1580,Signing
10247,2016-04-28,43637,1381,Signing
10248,2016-04-28,27776,1085,Signing
10249,2016-04-28,22525,685,Signing
10250,2016-04-28,73957,685,Signing
10251,2016-04-27,79522,1579,Signing
10252,2016-04-27,95238,1579,Signing
10253,2016-04-27,6999,679,Signing
10254,2016-04-27,2539,529,Signing
10255,2016-04-27,1701,708,Signing
10256,2016-04-27,1754,1439,1383,Transfer
10257,2016-04-26,97264,813,Signing
10258,2016-04-25,39663,1500,Signing
10259,2016-04-25,40467,1604,Signing
10260,2016-04-24,28366,523,Signing
10261,2016-04-24,29852,810,Signing
10262,2016-04-24,32709,1175,Signing
10263,2016-04-23,46088,828,Signing
10264,2016-04-22,4089,374,238,Transfer
10265,2016-04-22,24251,1451,Signing
10266,2016-04-21,6251,1127,32,Transfer
10267,2016-04-21,57734,1664,Signing
10268,2016-04-21,39832,1575,Signing
10269,2016-04-21,247,9,Exit
10270,2016-04-21,20564,1213,1604,Transfer
10271,2016-04-21,10600,382,1127,Transfer
10272,2016-04-21,39703,649,Signing
10273,2016-04-21,4008,906,Signing
10274,2016-04-21,42551,1618,Signing
10275,2016-04-21,22609,721,Signing
10276,2016-04-21,801,381,Signing
10277,2016-04-21,69412,485,Signing
10278,2016-04-21,4217,1244,Signing
10279,2016-04-19,1852,595,Signing
10280,2016-04-19,9314,112,Signing
10281,2016-04-19,25229,1324,Signing
10282,2016-04-19,1896,649,Signing
10283,2016-04-19,42244,401,Signing
10284,2016-04-19,45424,401,Signing
10285,2016-04-19,39293,401,Signing
10286,2016-04-18,923,666,Signing
10287,2016-04-18,22812,810,455,Transfer
10288,2016-04-18,9423,401,Signing
10289,2016-04-18,68271,934,Signing
10290,2016-04-18,6564,410,Signing
10291,2016-04-16,2530,185,Signing
10292,2016-04-16,28644,672,Exit
10293,2016-04-16,25980,672,Exit
10294,2016-04-15,8641,1630,Signing
10295,2016-04-15,39593,1684,Signing
10296,2016-04-15,8482,1695,Signing
10297,2016-04-15,6021,1398,Signing
10298,2016-04-14,43926,697,Signing
10299,2016-04-14,12600,112,Signing
10300,2016-04-14,4286,1241,331,Transfer
10301,2016-04-14,40716,1072,Signing
10302,2016-04-14,9084,529,Signing
10303,2016-04-14,7129,529,Signing
10304,2016-04-14,26804,685,Signing
10305,2016-04-14,30854,1584,Signing
10306,2016-04-12,25945,67,473,Transfer
10307,2016-04-12,25068,173,182,Transfer
10308,2016-04-12,2272,1278,478,Transfer
10309,2016-04-12,8641,478,Exit
10310,2016-04-12,25985,81,Signing
10311,2016-04-11,23955,537,81,Transfer
10312,2016-04-11,28764,1575,Signing
10313,2016-04-11,7872,938,Signing
10314,2016-04-11,24372,109,Signing
10315,2016-04-10,8162,1417,807,Transfer
10316,2016-04-10,75780,180,Signing
10317,2016-04-10,45089,1103,675,Transfer
10318,2016-04-10,18953,984,Signing
10319,2016-04-09,19753,1074,Signing
10320,2016-04-09,10919,1074,Signing
10321,2016-04-09,106323,1451,1653,Transfer
10322,2016-04-07,809,4,Signing
10323,2016-04-07,26296,1697,1683,Transfer
10324,2016-04-07,2061,245,Signing
10325,2016-04-07,2135,524,Signing
10326,2016-04-07,5214,607,Signing
10327,2016-04-07,2357,797,Signing
10328,2016-04-07,17724,1075,Signing
10329,2016-04-07,30705,702,Signing
10330,2016-04-07,29745,487,702,Transfer
10331,2016-04-07,40970,1432,Signing
10332,2016-04-06,57683,1085,Signing
10333,2016-04-06,10879,75,Signing
10334,2016-04-05,9368,695,Signing
10335,2016-04-05,29430,112,Signing
10336,2016-04-05,41462,674,806,Transfer
10337,2016-04-05,1902,67,651,Transfer
10338,2016-04-05,24071,266,651,Transfer
10339,2016-04-04,42570,697,1477,Transfer
10340,2016-04-04,454,382,Exit
10341,2016-04-04,30188,1689,Signing
10342,2016-04-04,38211,898,1670,Transfer
10343,2016-04-03,30524,984,Signing
10344,2016-04-03,38485,1416,27,Transfer
10345,2016-04-01,25929,134,342,Transfer
10346,2016-04-01,15989,926,790,Transfer
10347,2016-04-01,40187,934,Signing
10348,2016-04-01,52460,204,Signing
10349,2016-04-01,31620,790,Signing
10350,2016-04-01,21727,1683,Exit
10351,2016-04-01,40109,1653,Exit
10352,2016-04-01,5665,1130,Signing
10353,2016-04-01,72096,1255,Signing
10354,2016-03-29,7471,795,Signing
10355,2016-03-29,41825,1393,Signing
10356,2016-03-29,15989,926,Signing
10357,2016-03-28,862,339,Signing
10358,2016-03-28,18672,686,Signing
10359,2016-03-28,22956,529,Signing
10360,2016-03-28,790,1713,1129,Transfer
10361,2016-03-27,5963,150,Signing
10362,2016-03-27,29839,150,Exit
10363,2016-03-27,1635,1105,Signing
10364,2016-03-27,647,307,Signing
10365,2016-03-27,16617,89,Signing
10366,2016-03-26,28049,487,67,Transfer
10367,2016-03-26,285,331,537,Transfer
10368,2016-03-25,1950,665,Signing
10369,2016-03-25,4262,660,Exit
10370,2016-03-25,26969,301,793,Transfer
10371,2016-03-25,1925,185,Exit
10372,2016-03-25,2280,1402,Signing
10373,2016-03-25,9274,1248,Signing
10374,2016-03-24,4380,58,Exit
10375,2016-03-24,99,238,162,Transfer
10376,2016-03-24,24594,28,810,Transfer
10377,2016-03-22,28735,238,Signing
10378,2016-03-22,22430,210,473,Transfer
10379,2016-03-22,3897,168,Exit
10380,2016-03-22,29634,794,Signing
10381,2016-03-22,1950,807,Exit
10382,2016-03-22,25385,1671,1249,Transfer
10383,2016-03-21,25229,1618,Signing
10384,2016-03-18,14681,1618,807,Transfer
10385,2016-03-18,29963,689,Signing
10386,2016-03-18,29372,112,Signing
10387,2016-03-18,30362,487,170,Transfer
10388,2016-03-18,7616,148,Signing
10389,2016-03-18,9302,813,Signing
10390,2016-03-17,161,509,Signing
10391,2016-03-17,2750,241,Signing
10392,2016-03-17,48083,562,Signing
10393,2016-03-17,32653,249,692,Transfer
10394,2016-03-17,9311,808,1663,Transfer
10395,2016-03-16,26151,653,Signing
10396,2016-03-16,16103,952,Signing
10397,2016-03-16,98842,950,Exit
10398,2016-03-16,26599,442,Signing
10399,2016-03-16,3848,516,950,Transfer
10400,2016-03-16,10990,523,723,Transfer
10401,2016-03-16,22543,1691,173,Transfer
10402,2016-03-16,1729,152,809,Transfer
10403,2016-03-15,2021,516,Signing
10404,2016-03-15,6050,249,1600,Transfer
10405,2016-03-15,45789,516,Signing
10406,2016-03-15,30128,693,Exit
10407,2016-03-15,30140,970,1395,Transfer
10408,2016-03-15,40730,128,Signing
10409,2016-03-15,25964,712,Signing
10410,2016-03-15,27146,715,712,Transfer
10411,2016-03-15,29690,712,Exit
10412,2016-03-15,29940,712,Exit
10413,2016-03-15,5788,734,923,Transfer
10414,2016-03-15,8207,41,Signing
10415,2016-03-15,28057,487,12,Transfer
10416,2016-03-14,5576,46,Signing
10417,2016-03-14,2754,410,523,Transfer
10418,2016-03-14,59773,1395,Exit
10419,2016-03-14,43139,1116,Signing
10420,2016-03-14,4194,1731,Signing
10421,2016-03-14,5,411,Signing
10422,2016-03-13,24075,161,Signing
10423,2016-03-13,2748,46,724,Transfer
10424,2016-03-13,4827,1065,Signing
10425,2016-03-11,23527,338,Signing
10426,2016-03-11,9085,1425,Signing
10427,2016-03-11,8155,516,952,Transfer
10428,2016-03-11,38007,487,877,Transfer
10429,2016-03-11,23413,1710,274,Transfer
