15481,2017-05-30,31769,1530,Signing
15482,2017-05-30,5506,1129,Signing
15483,2017-05-30,24196,549,Signing
15484,2017-05-30,26888,549,Signing
15485,2017-05-30,11648,127,Signing
15486,2017-05-30,32838,1756,Signing
15487,2017-05-30,30605,794,Signing
15488,2017-05-30,27901,214,Signing
15489,2017-05-30,59218,1752,Signing
15490,2017-05-30,29406,683,Signing
15491,2017-05-29,32774,85,Signing
15492,2017-05-28,5633,126,Signing
15493,2017-05-28,16336,58,Signing
15494,2017-05-28,54394,210,Signing
15495,2017-05-28,29403,682,Signing
15496,2017-05-27,22858,1526,Signing
15497,2017-05-27,26497,85,Signing
15498,2017-05-27,38675,730,Signing
15499,2017-05-27,26275,893,Signing
15500,2017-05-27,69028,1603,Signing
15501,2017-05-27,42336,539,Signing
15502,2017-05-27,26007,651,Signing
15503,2017-05-26,41622,685,Signing
15504,2017-05-26,26898,1530,Signing
15505,2017-05-26,28197,81,Signing
15506,2017-05-26,10031,791,Signing
15507,2017-05-25,11662,490,Signing
15508,2017-05-25,1712,44,Signing
15509,2017-05-25,25906,1756,Signing
15510,2017-05-24,41618,683,Signing
15511,2017-05-24,23898,963,Signing
15512,2017-05-24,5823,1178,Signing
15513,2017-05-24,43758,896,Signing
15514,2017-05-23,28065,8,Signing
15515,2017-05-23,57585,155,Signing
15516,2017-05-23,21838,1353,Signing
15517,2017-05-22,29396,377,Signing
15518,2017-05-22,57728,1380,Signing
15519,2017-05-22,22481,1658,Exit
15520,2017-05-21,22931,1526,Signing
15521,2017-05-21,39,1127,Signing
15522,2017-05-20,103294,1615,Signing
15523,2017-05-20,28587,686,Signing
15524,2017-05-20,52704,1376,Signing
15525,2017-05-20,98470,1346,Signing
15526,2017-05-20,52063,1346,Signing
15527,2017-05-20,48915,1683,Signing
15528,2017-05-20,35198,1966,Signing
15529,2017-05-20,29401,1380,Signing
15530,2017-05-19,29692,150,Signing
15531,2017-05-19,26492,196,Signing
15532,2017-05-19,26800,377,Signing
15533,2017-05-19,15779,1375,Signing
15534,2017-05-19,2645,410,Signing
15535,2017-05-19,21941,1758,Signing
15536,2017-05-19,33096,1758,Signing
15537,2017-05-19,29437,1178,Signing
15538,2017-05-19,72276,1377,Signing
15539,2017-05-19,9473,1353,Signing
15540,2017-05-19,74204,1415,Signing
15541,2017-05-19,27633,1415,Signing
15542,2017-05-19,24031,1530,Signing
15543,2017-05-18,1673,23,Exit
15544,2017-05-18,94627,62,Signing
15545,2017-05-18,89623,208,Signing
15546,2017-05-18,29065,1615,Signing
15547,2017-05-18,77361,377,Signing
15548,2017-05-18,3873,982,Signing
15549,2017-05-18,40994,342,Signing
15550,2017-05-17,57076,1533,Signing
15551,2017-05-17,1875,55,Signing
15552,2017-05-17,42765,1658,Signing
15553,2017-05-17,23535,1658,Signing
15554,2017-05-17,28992,1042,Signing
15555,2017-05-17,10814,1022,Signing
15556,2017-05-16,863,791,Exit
15557,2017-05-16,10105,5,Signing
15558,2017-05-16,57716,1415,Signing
15559,2017-05-16,41617,1530,Signing
15560,2017-05-16,26035,687,Signing
15561,2017-05-14,24251,1271,18,Transfer
15562,2017-05-14,26437,1071,Signing
15563,2017-05-14,1776,4,411,Transfer
15564,2017-05-14,5567,1533,Signing
15565,2017-05-14,46454,1174,Signing
15566,2017-05-13,27077,693,Signing
15567,2017-05-13,97168,1758,Signing
15568,2017-05-13,57723,1415,Signing
15569,2017-05-13,98010,1415,Signing
15570,2017-05-13,96678,1683,Signing
15571,2017-05-13,15243,1129,Signing
15572,2017-05-13,10400,955,Signing
15573,2017-05-13,7914,654,Signing
15574,2017-05-12,1661,43,Signing
15575,2017-05-12,1666,1128,Exit
15576,2017-05-12,1775,795,798,Transfer
15577,2017-05-12,33313,539,Signing
15578,2017-05-12,39578,439,Signing
15579,2017-05-12,33260,1178,Signing
15580,2017-05-12,31182,1756,Signing
15581,2017-05-12,74821,1756,Signing
15582,2017-05-11,4505,1071,Signing
15583,2017-05-11,35548,1752,Signing
15584,2017-05-11,3843,984,989,Transfer
15585,2017-05-11,4522,1221,Signing
15586,2017-05-10,23297,1241,Signing
15587,2017-05-10,32373,210,Signing
15588,2017-05-10,39646,1679,Signing
15589,2017-05-10,25817,1178,Signing
15590,2017-05-10,29721,150,81,Transfer
15591,2017-05-09,75657,251,Signing
15592,2017-05-09,29410,1579,Signing
15593,2017-05-09,29721,150,Signing
15594,2017-05-09,52717,1752,Signing
15595,2017-05-09,41462,276,Signing
15596,2017-05-09,80419,982,Signing
15597,2017-05-09,79522,1579,Signing
15598,2017-05-08,78670,1371,Signing
15599,2017-05-07,23432,549,Exit
15600,2017-05-07,2414,169,Signing
15601,2017-05-07,37930,982,Signing
15602,2017-05-06,22874,981,Signing
15603,2017-05-06,66832,984,Signing
15604,2017-05-06,24580,948,530,Transfer
15605,2017-05-05,42388,1115,Exit
15606,2017-05-05,28170,459,Signing
15607,2017-05-05,43776,459,Signing
15608,2017-05-05,31,806,Signing
15609,2017-05-05,30706,790,Signing
15610,2017-05-05,1852,529,Signing
15611,2017-05-04,88668,1576,Signing
15612,2017-05-04,3755,950,Exit
15613,2017-05-04,27823,182,Signing
15614,2017-05-04,24810,809,Signing
15615,2017-05-04,2564,793,Signing
15616,2017-05-03,25068,1830,Signing
15617,2017-05-03,10170,985,Signing
15618,2017-05-03,7114,1383,Signing
15619,2017-05-02,1750,1684,Signing
15620,2017-05-02,2729,1684,Signing
15621,2017-05-02,28653,1833,Signing
15622,2017-05-02,9557,1206,222,Transfer
15623,2017-05-02,30413,112,Signing
15624,2017-05-02,57202,1371,Signing
15625,2017-05-02,2277,377,Signing
15626,2017-05-02,28169,896,Signing
