24170,2019-05-29,30269,1532,Signing
24171,2019-05-29,139277,493,Signing
24172,2019-05-29,33751,493,Signing
24173,2019-05-29,49185,493,Signing
24174,2019-05-29,80117,981,Signing
24175,2019-05-29,151181,222,Signing
24176,2019-05-29,105472,1778,Signing
24177,2019-05-29,56052,1983,1190,Transfer
24178,2019-05-29,99182,913,Signing
24179,2019-05-29,142784,1998,Signing
24180,2019-05-28,117366,407,Signing
24181,2019-05-28,4807,52,Signing
24182,2019-05-28,103841,2062,529,Transfer
24183,2019-05-28,29681,189,Signing
24184,2019-05-28,107899,25,Signing
24185,2019-05-28,30250,189,Signing
24186,2019-05-28,29696,189,Signing
24187,2019-05-28,122155,189,Signing
24188,2019-05-28,29658,189,Signing
24189,2019-05-28,5637,380,Signing
24190,2019-05-28,113649,608,Signing
24191,2019-05-28,24694,794,168,Transfer
24192,2019-05-28,109706,855,Signing
24193,2019-05-27,26050,842,Signing
24194,2019-05-27,4274,55,Signing
24195,2019-05-27,9265,1028,Exit
24196,2019-05-27,24215,43,Exit
24197,2019-05-26,30135,693,Signing
24198,2019-05-26,5800,455,Signing
24199,2019-05-26,9947,1765,Signing
24200,2019-05-26,30060,796,Signing
24201,2019-05-25,3678,118,172,Transfer
24202,2019-05-25,59150,654,Signing
24203,2019-05-25,33324,2053,Signing
24204,2019-05-24,80282,875,1445,Transfer
24205,2019-05-24,57282,953,Signing
24206,2019-05-24,39021,121,929,Transfer
24207,2019-05-24,28459,55,Signing
24208,2019-05-24,27195,58,Signing
24209,2019-05-24,41455,797,794,Transfer
24210,2019-05-23,1875,55,Signing
24211,2019-05-23,28060,434,Signing
24212,2019-05-23,127345,8,Signing
24213,2019-05-23,57229,982,Signing
24214,2019-05-23,21884,1129,Signing
24215,2019-05-23,81,557,Signing
24216,2019-05-22,93791,2008,Signing
24217,2019-05-22,73407,1590,Signing
24218,2019-05-20,44499,43,Signing
24219,2019-05-20,32771,928,Signing
24220,2019-05-20,81251,50,Signing
24221,2019-05-20,44499,43,Signing
24222,2019-05-19,29065,961,Signing
24223,2019-05-17,15775,678,1532,Transfer
24224,2019-05-17,24,161,Exit
24225,2019-05-17,4223,276,161,Transfer
24226,2019-05-17,31221,669,Signing
24227,2019-05-16,14028,58,Signing
24228,2019-05-16,8218,806,Signing
24229,2019-05-16,76429,1380,Signing
24230,2019-05-16,58640,1406,Signing
24231,2019-05-16,131595,1075,Signing
24232,2019-05-16,5880,2062,Signing
24233,2019-05-15,41445,1127,Signing
24234,2019-05-15,61730,1070,1072,Transfer
24235,2019-05-14,53061,112,Signing
24236,2019-05-14,1082,1712,Signing
24237,2019-05-14,24270,530,Signing
24238,2019-05-14,2529,2061,Signing
24239,2019-05-14,41069,530,Signing
24240,2019-05-14,4382,1072,Signing
24241,2019-05-14,42089,100,Exit
24242,2019-05-13,4808,678,Signing
24243,2019-05-12,60302,1216,Signing
24244,2019-05-11,25200,986,1071,Transfer
24245,2019-05-11,42253,523,Signing
24246,2019-05-11,26490,717,216,Transfer
24247,2019-05-11,61241,932,Signing
24248,2019-05-11,1891,557,Signing
24249,2019-05-11,28175,1579,Signing
24250,2019-05-11,11541,1461,Exit
24251,2019-05-11,43445,980,977,Transfer
24252,2019-05-11,59407,806,Exit
24253,2019-05-11,55014,1129,1073,Transfer
24254,2019-05-11,1658,1075,Signing
24255,2019-05-11,137525,986,1073,Transfer
24256,2019-05-11,105915,952,1073,Transfer
24257,2019-05-11,57043,953,Signing
24258,2019-05-08,23387,1047,113,Transfer
24259,2019-05-08,48310,986,Signing
24260,2019-05-08,24286,2061,Signing
24261,2019-05-07,85375,331,410,Transfer
24262,2019-05-07,58525,410,Signing
24263,2019-05-07,6155,791,Exit
24264,2019-05-07,30407,274,807,Transfer
24265,2019-05-07,1751,208,Signing
24266,2019-05-05,6811,2063,934,Transfer
24267,2019-05-05,13882,62,Signing
24268,2019-05-05,7109,431,Signing
24269,2019-05-05,58950,1603,1892,Transfer
24270,2019-05-05,27965,1579,Signing
24271,2019-05-04,70926,982,Signing
24272,2019-05-04,150810,684,Signing
