3645,2015-05-30,16248,1344,Signing
3646,2015-05-30,10002,697,Signing
3647,2015-05-30,54637,1389,Signing
3648,2015-05-30,28002,794,Signing
3649,2015-05-30,27394,1351,Signing
3650,2015-05-30,72218,1343,Signing
3651,2015-05-30,52213,1351,Signing
3652,2015-05-30,1096,184,569,Transfer
3653,2015-05-30,57718,1579,Signing
3654,2015-05-30,53292,922,Signing
3655,2015-05-30,43783,1389,Signing
3656,2015-05-30,13472,1216,Signing
3657,2015-05-30,52683,927,Signing
3658,2015-05-29,1928,461,Signing
3659,2015-05-29,32990,490,Signing
3660,2015-05-29,54559,796,Signing
3661,2015-05-29,74837,592,Signing
3662,2015-05-29,52284,1353,Signing
3663,2015-05-29,29403,682,Signing
3664,2015-05-29,26201,15,Signing
3665,2015-05-29,40192,1324,Signing
3666,2015-05-29,916,1108,Exit
3667,2015-05-29,30037,129,Signing
3668,2015-05-29,27062,155,Signing
3669,2015-05-29,2277,1533,Signing
3670,2015-05-29,32990,490,Signing
3671,2015-05-29,89206,146,Signing
3672,2015-05-29,26145,266,Signing
3673,2015-05-29,26014,490,Signing
3674,2015-05-29,27956,687,Signing
3675,2015-05-29,6228,109,Signing
3676,2015-05-28,22585,478,Signing
3677,2015-05-28,7020,407,Signing
3678,2015-05-28,28611,1355,Signing
3679,2015-05-28,32878,673,Signing
3680,2015-05-28,26814,675,Signing
3681,2015-05-28,40376,992,Signing
3682,2015-05-27,25969,129,Signing
3683,2015-05-27,16684,1231,Signing
3684,2015-05-27,27962,687,Signing
3685,2015-05-27,52756,1375,Signing
3686,2015-05-27,13592,1376,Signing
3687,2015-05-27,41622,684,Signing
3688,2015-05-27,77891,1585,Signing
3689,2015-05-27,18336,1025,Signing
3690,2015-05-26,3157,496,Exit
3691,2015-05-26,33069,796,8,Transfer
3692,2015-05-26,25813,1380,Signing
3693,2015-05-26,43518,1248,Exit
3694,2015-05-26,52739,1378,Signing
3695,2015-05-26,26507,155,Signing
3696,2015-05-26,9307,675,Signing
3697,2015-05-26,39525,1021,Signing
3698,2015-05-26,43638,1570,Signing
3699,2015-05-26,28378,865,Signing
3700,2015-05-26,90913,1231,Signing
3701,2015-05-26,6565,142,Signing
3702,2015-05-26,5540,28,Signing
3703,2015-05-25,10548,469,Signing
3704,2015-05-25,52766,1025,Signing
3705,2015-05-24,43605,469,Signing
3706,2015-05-24,33700,469,Signing
3707,2015-05-24,28366,469,Signing
3708,2015-05-24,33696,469,Signing
3709,2015-05-24,33702,469,Signing
3710,2015-05-24,2633,1393,Signing
3711,2015-05-24,39586,1393,Signing
3712,2015-05-24,52223,1337,Signing
3713,2015-05-24,42781,981,Signing
3714,2015-05-24,44481,1464,Exit
3715,2015-05-24,52990,469,Signing
3716,2015-05-24,51919,1337,Signing
3717,2015-05-23,2155,97,Exit
3718,2015-05-23,397,146,Exit
3719,2015-05-23,2211,15,Signing
3720,2015-05-23,40390,151,Signing
3721,2015-05-23,24065,662,Signing
3722,2015-05-22,42481,933,Signing
3723,2015-05-22,31761,1379,Signing
3724,2015-05-22,4882,933,307,Transfer
3725,2015-05-22,23029,1572,Signing
3726,2015-05-22,16140,684,Signing
3727,2015-05-22,3151,182,Signing
3728,2015-05-21,54333,109,Signing
3729,2015-05-21,41612,89,Signing
3730,2015-05-21,8335,62,196,Transfer
3731,2015-05-21,8335,196,Signing
3732,2015-05-21,8447,1353,Signing
3733,2015-05-21,54266,1375,Signing
3734,2015-05-21,29401,1380,Signing
3735,2015-05-21,43979,859,Signing
3736,2015-05-21,78265,1220,Signing
3737,2015-05-20,326,287,Signing
3738,2015-05-20,26797,793,Signing
3739,2015-05-20,33826,621,Signing
3740,2015-05-20,49787,1236,Signing
3741,2015-05-19,2061,360,1075,Transfer
3742,2015-05-19,39227,957,Signing
3743,2015-05-19,28104,675,33,Transfer
3744,2015-05-19,2888,52,Signing
3745,2015-05-19,68273,1376,Signing
3746,2015-05-19,57728,1380,Signing
3747,2015-05-19,191,170,Signing
3748,2015-05-18,38540,1025,Signing
3749,2015-05-18,25173,744,Signing
3750,2015-05-15,28315,266,Signing
3751,2015-05-15,26575,23,Signing
3752,2015-05-15,77052,1380,Signing
3753,2015-05-14,166,287,Signing
3754,2015-05-14,81768,935,Signing
3755,2015-05-13,29419,455,18,Transfer
3756,2015-05-13,29396,71,Exit
3757,2015-05-13,26804,71,Signing
3758,2015-05-13,29417,71,Signing
3759,2015-05-13,27054,71,Signing
3760,2015-05-13,11588,220,9,Transfer
3761,2015-05-13,60817,1585,Signing
3762,2015-05-13,57729,1218,Signing
3763,2015-05-12,6276,5,Signing
3764,2015-05-11,5665,327,Signing
3765,2015-05-11,72,1240,Exit
3766,2015-05-11,2284,1371,9,Transfer
3767,2015-05-11,52754,1376,Signing
3768,2015-05-11,74641,1572,Signing
3769,2015-05-11,52780,1175,Signing
3770,2015-05-11,2161,9,Exit
3771,2015-05-11,5172,75,Signing
3772,2015-05-11,2567,674,18,Transfer
3773,2015-05-11,10161,32,708,Transfer
3774,2015-05-11,5705,1240,Signing
3775,2015-05-10,5718,985,Signing
3776,2015-05-09,44521,547,Signing
3777,2015-05-09,52939,1219,Signing
3778,2015-05-09,29591,266,Exit
