10058,651,10058
10059,1714,10059
10060,1537,10060
10061,43,10061
10062,1418,10062
10063,43,10063
10064,895,10064
10065,1600,10065
10066,716,10066
10067,401,10067
10068,922,10068
10069,927,10069
10070,1178,10070
10071,682,10071
10072,1580,10072
10073,1570,10073
10074,1575,10074
10075,683,10075
10076,1392,10076
10077,835,10077
10078,1392,10078
10079,825,10079
10080,143,10080
10081,1532,10081
10082,1030,10082
10083,793,10083
10084,654,10084
10085,216,10085
10086,1572,10086
10087,1342,10087
10088,680,10088
10089,490,10089
10090,490,10090
10091,490,10091
10092,1004,10092
10093,1004,10093
10094,1603,10094
10095,1605,10095
10096,1687,10096
10097,1111,10097
10098,1111,10098
10099,1111,10099
10100,927,10100
10101,16,10101
10102,537,10102
10103,189,10103
10104,638,10104
10105,169,10105
10106,459,10106
10107,459,10107
10108,151,10108
10109,579,10109
10110,461,10110
10111,648,10111
10112,1684,10112
10113,877,10113
10114,18,10114
10115,30,10115
10116,1343,10116
10117,1752,10117
10118,685,10118
10119,478,10119
10120,58,10120
10121,825,10121
10122,1600,10122
10123,1344,10123
10124,1344,10124
10125,1342,10125
10126,129,10126
10127,1665,10127
10128,1178,10128
10129,1584,10129
10130,1684,10130
10131,1371,10131
10132,1240,10132
10133,1241,10133
10134,983,10134
10135,989,10135
10136,1745,10136
10137,986,10137
10138,985,10138
10139,982,10139
10140,989,10140
10141,214,10141
10142,289,10142
10143,1239,10143
10144,459,10144
10145,1575,10145
10146,1371,10146
10147,654,10147
10148,1592,10148
10149,840,10149
10150,1261,10150
10151,1231,10151
10152,919,10152
10153,915,10153
10154,791,10154
10155,1353,10155
10156,270,10156
10157,1581,10157
10158,687,10158
10159,1085,10159
10160,1575,10160
10161,1028,10161
10162,1070,10162
10163,56,10163
10164,828,10164
10165,1966,10165
10166,1378,10166
10167,695,10167
10168,81,10168
10169,1085,10169
10170,30,10170
10171,25,10171
10172,1592,10172
10173,215,10173
10174,215,10174
10175,181,10175
10176,181,10176
10177,274,10177
10178,274,10178
10179,1278,10179
10180,840,10180
10181,1025,10181
10182,1223,10182
10183,1223,10183
10184,1223,10184
10185,1346,10185
10186,529,10186
10187,987,10187
10188,685,10188
10189,1687,10189
10190,1392,10190
10191,1592,10191
10192,569,10192
10193,172,10193
10194,1378,10194
10195,492,10195
10196,307,10196
10197,1605,10197
10198,825,10198
10199,794,10199
10200,184,10200
10201,1397,10201
10202,1397,10202
10203,1397,10203
10204,1415,10204
10205,1415,10205
10206,685,10206
10207,679,10207
10208,1392,10208
10209,128,10209
10210,1100,10210
10211,529,10211
10212,1390,10212
10213,172,10213
10214,1575,10214
10215,675,10215
10216,569,10216
10217,708,10217
10218,1752,10218
10219,1376,10219
10220,679,10220
10221,685,10221
10222,431,10222
10223,806,10223
10224,1376,10224
10225,50,10225
10226,680,10226
10227,680,10227
10228,331,10228
10229,155,10229
10230,155,10230
10231,307,10231
10232,380,10232
10233,683,10233
10234,1085,10234
10235,332,10235
10236,1039,10236
10237,679,10237
10238,28,10238
10239,1246,10239
10240,170,10240
10241,1663,10241
10242,685,10242
10243,651,10243
10244,539,10244
10245,97,10245
10246,1580,10246
10247,1381,10247
10248,1085,10248
10249,685,10249
10250,685,10250
10251,1579,10251
10252,1579,10252
10253,679,10253
10254,529,10254
10255,708,10255
10256,1383,10256
10257,813,10257
10258,1500,10258
10259,1604,10259
10260,523,10260
10261,810,10261
10262,1175,10262
10263,828,10263
10264,238,10264
10265,1451,10265
10266,32,10266
10267,1664,10267
10268,1575,10268
10269,9,10269
10270,1604,10270
10271,1127,10271
10272,649,10272
10273,906,10273
10274,1618,10274
10275,721,10275
10276,381,10276
10277,485,10277
10278,1244,10278
10279,595,10279
10280,112,10280
10281,1324,10281
10282,649,10282
10283,401,10283
10284,401,10284
10285,401,10285
10286,666,10286
10287,455,10287
10288,401,10288
10289,934,10289
10290,410,10290
10291,185,10291
10292,672,10292
10293,672,10293
10294,1630,10294
10295,1684,10295
10296,1695,10296
10297,1398,10297
10298,697,10298
10299,112,10299
10300,331,10300
10301,1072,10301
10302,529,10302
10303,529,10303
10304,685,10304
10305,1584,10305
10306,473,10306
10307,182,10307
10308,478,10308
10309,478,10309
10310,81,10310
10311,81,10311
10312,1575,10312
10313,938,10313
10314,109,10314
10315,807,10315
10316,180,10316
10317,675,10317
10318,984,10318
10319,1074,10319
10320,1074,10320
10321,1653,10321
10322,4,10322
10323,1683,10323
10324,245,10324
10325,524,10325
10326,607,10326
10327,797,10327
10328,1075,10328
10329,702,10329
10330,702,10330
10331,1432,10331
10332,1085,10332
10333,75,10333
10334,695,10334
10335,112,10335
10336,806,10336
10337,651,10337
10338,651,10338
10339,1477,10339
